attempt_id	obligation_id	repo	file	claim	obligation_class	prover_used	outcome	duration_ms	confidence	parent_attempt_id	strategy_tag	started_at	completed_at	prover_output	error_message
3a22b41e-d341-4c24-b402-c785c3c2f2c0	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	71	0.5	\N	batch-direct	2026-04-05 10:37:31.089	2026-04-05 10:37:31.171	direct:agda	\N
b4aa95e0-d557-4462-8dbc-86cf4cf6f22e	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 10:37:31.293	2026-04-05 10:37:31.428	direct:agda	\N
87641c22-b7a0-45db-9866-be61abe3d0d7	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	131	0.5	\N	batch-direct	2026-04-05 10:37:31.549	2026-04-05 10:37:31.690	direct:agda	\N
c078ddb0-59d0-4edf-804c-f704ab821e59	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	81	0.5	\N	batch-direct	2026-04-05 10:37:31.814	2026-04-05 10:37:31.905	direct:agda	\N
492052fe-edde-442e-9e33-fe6ce5d98995	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	62	0.5	\N	batch-direct	2026-04-05 10:37:32.021	2026-04-05 10:37:32.092	direct:agda	\N
d5c6b42f-eb0b-43f5-aefb-5aec51278177	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	85	0.5	\N	batch-direct	2026-04-05 10:41:31.166	2026-04-05 10:41:31.264	direct:agda	\N
a6e60008-3622-4f62-8c47-5f91a6c1b0b8	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	160	0.5	\N	batch-direct	2026-04-05 10:41:31.402	2026-04-05 10:41:31.578	direct:agda	\N
95704e3b-0706-411a-9858-5160b20b54f4	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	164	0.5	\N	batch-direct	2026-04-05 10:41:31.713	2026-04-05 10:41:31.888	direct:agda	\N
7d12ccdd-b28a-4af3-bca2-43bc116fefc3	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	72	0.5	\N	batch-direct	2026-04-05 10:46:33.805	2026-04-05 10:46:33.887	direct:agda	\N
a9cd05f8-7d6f-45d9-b2aa-7c090f82a89b	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	114	0.5	\N	batch-direct	2026-04-05 10:46:33.996	2026-04-05 10:46:34.121	direct:agda	\N
5e79ed19-0461-459f-8089-a9ee08d48c4a	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 10:46:34.236	2026-04-05 10:46:34.358	direct:agda	\N
b49a9dd7-4429-4f26-91b9-ef042767034a	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	63	0.5	\N	batch-direct	2026-04-05 10:47:54.463	2026-04-05 10:47:54.536	direct:agda	\N
9ca1913e-19a4-4a3a-bfe3-6943cc2b8cee	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	114	0.5	\N	batch-direct	2026-04-05 10:47:54.650	2026-04-05 10:47:54.775	direct:agda	\N
69f5e011-1994-4c54-a770-56f46ce19e8a	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 10:47:54.886	2026-04-05 10:47:55.011	direct:agda	\N
68ec7b04-b4d7-4c5a-b0b9-52c0dff7641c	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	91	0.5	\N	batch-direct	2026-04-05 10:47:55.123	2026-04-05 10:47:55.225	direct:agda	\N
b7d717e4-2153-4de5-8797-243ba8287664	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	62	0.5	\N	batch-direct	2026-04-05 10:47:55.336	2026-04-05 10:47:55.408	direct:agda	\N
e2e02b0e-52ff-432d-86f6-eb97bcb0adea	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	72	0.5	\N	batch-direct	2026-04-05 12:09:42.599	2026-04-05 12:09:42.680	direct:agda	\N
9b0a9d5f-30c9-4ca8-9541-40c12e8e68f7	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	102	0.5	\N	batch-direct	2026-04-05 12:09:42.788	2026-04-05 12:09:42.899	direct:agda	\N
47bf4152-2a30-4265-8ebe-954c9c31c970	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 12:09:43.006	2026-04-05 12:09:43.128	direct:agda	\N
b7e9f4a3-38a7-440b-b057-d72fda1f391f	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	82	0.5	\N	batch-direct	2026-04-05 12:09:43.236	2026-04-05 12:09:43.327	direct:agda	\N
febf3827-c17b-4393-a76d-8f0fec567b1b	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	5747	0.5	\N	batch-direct	2026-04-05 12:09:43.442	2026-04-05 12:09:49.198	direct:agda	\N
81ac8846-dbf4-46f6-b841-8fc5a355c8c8	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	3863	0.5	\N	batch-direct	2026-04-05 12:09:49.305	2026-04-05 12:09:53.177	direct:agda	\N
e8c4ea9e-1a17-4241-a3ac-bd0979522c73	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	60	0.5	\N	batch-direct	2026-04-05 12:11:06.812	2026-04-05 12:11:06.882	direct:agda	\N
3a07ea83-06dc-4050-814f-e255213f2b01	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	101	0.5	\N	batch-direct	2026-04-05 12:11:06.950	2026-04-05 12:11:07.060	direct:agda	\N
3e09e103-0fb6-4e79-94e4-d47887abfa45	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 12:11:07.129	2026-04-05 12:11:07.261	direct:agda	\N
4fff317c-49cf-4ed3-aecf-58263e278e71	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	82	0.5	\N	batch-direct	2026-04-05 12:11:07.331	2026-04-05 12:11:07.423	direct:agda	\N
da46613a-4cf0-4d6c-93cf-377e197b5827	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	5712	0.5	\N	batch-direct	2026-04-05 12:11:07.496	2026-04-05 12:11:13.217	direct:agda	\N
66476fca-4977-4961-adf9-f9f1f1654020	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	3882	0.5	\N	batch-direct	2026-04-05 12:11:13.283	2026-04-05 12:11:17.174	direct:agda	\N
3181383f-c937-40a4-970e-1ec892ff6955	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	61	0.5	\N	batch-direct	2026-04-05 12:12:03.047	2026-04-05 12:12:03.118	direct:agda	\N
8f9c463c-8251-4d62-903f-825eb8a26fc5	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	113	0.5	\N	batch-direct	2026-04-05 12:12:03.185	2026-04-05 12:12:03.308	direct:agda	\N
e11f4fd1-e116-4eb8-901f-664b69bf945c	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 12:12:03.375	2026-04-05 12:12:03.506	direct:agda	\N
d5689611-beca-40fd-a6e5-63620c4cc201	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	91	0.5	\N	batch-direct	2026-04-05 12:12:03.587	2026-04-05 12:12:03.689	direct:agda	\N
20727c0d-1175-4415-94ff-13af9d7ac309	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	5547	0.5	\N	batch-direct	2026-04-05 12:12:03.755	2026-04-05 12:12:09.311	direct:agda	\N
62d78d7b-5a4c-46dd-b73a-28ddba875702	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	3759	0.5	\N	batch-direct	2026-04-05 12:12:09.380	2026-04-05 12:12:13.148	direct:agda	\N
ed3581ee-4aa4-4a3b-af85-c61b5a78878e	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	72	0.5	\N	batch-direct	2026-04-05 12:12:56.612	2026-04-05 12:12:56.694	direct:agda	\N
faf61dff-b157-4b4a-b908-4a3370607e11	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 12:12:56.765	2026-04-05 12:12:56.886	direct:agda	\N
56833aa5-be9e-40ce-bd8b-d694920f50b1	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	133	0.5	\N	batch-direct	2026-04-05 12:12:56.955	2026-04-05 12:12:57.099	direct:agda	\N
68c63a35-b21b-4de7-9bc5-946d3dcd7a8e	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	91	0.5	\N	batch-direct	2026-04-05 12:12:57.170	2026-04-05 12:12:57.271	direct:agda	\N
bb91eb8b-8843-4088-8cad-7da226793a19	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	6185	0.5	\N	batch-direct	2026-04-05 12:12:57.338	2026-04-05 12:13:03.533	direct:agda	\N
2a6e53b8-b900-4d8b-b35b-d8d7fdcb8d76	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	4065	0.5	\N	batch-direct	2026-04-05 12:13:03.617	2026-04-05 12:13:07.693	direct:agda	\N
6bf20cb9-5e55-4a61-932b-e8b74393f2c4	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	72	0.5	\N	batch-direct	2026-04-05 12:13:52.710	2026-04-05 12:13:52.791	direct:agda	\N
0b05c3f0-7933-4bb6-86c5-6bcf900c14d2	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 12:13:52.861	2026-04-05 12:13:52.983	direct:agda	\N
95caed5c-c77d-4b78-ad31-50baeec50f82	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 12:13:53.051	2026-04-05 12:13:53.182	direct:agda	\N
1649750b-ce70-4221-8b6d-eece7c5e6a7d	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	81	0.5	\N	batch-direct	2026-04-05 12:13:53.251	2026-04-05 12:13:53.343	direct:agda	\N
b7c3112e-a56b-452f-91c6-0ef2fbcbfd48	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	5500	0.5	\N	batch-direct	2026-04-05 12:13:53.409	2026-04-05 12:13:58.918	direct:agda	\N
d1255c4a-eb53-4963-941d-e9470f80c166	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	3781	0.5	\N	batch-direct	2026-04-05 12:13:58.984	2026-04-05 12:14:02.775	direct:agda	\N
1201237b-08f9-42af-a368-2010b6c9d311	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	61	0.5	\N	batch-direct	2026-04-05 12:14:48.849	2026-04-05 12:14:48.919	direct:agda	\N
a8046b4c-f202-4480-ab98-3bc7f2a36183	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 12:14:48.988	2026-04-05 12:14:49.120	direct:agda	\N
474aa202-d63e-4729-812a-569208b60aa4	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	132	0.5	\N	batch-direct	2026-04-05 12:14:49.192	2026-04-05 12:14:49.333	direct:agda	\N
b5e2991e-2da5-441a-b609-e78d3561b382	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	81	0.5	\N	batch-direct	2026-04-05 12:14:49.399	2026-04-05 12:14:49.489	direct:agda	\N
19c76870-6e0a-4f45-8049-d45fbfc8229a	55fe7dea3e6bd5fa95998cc4f589e9a5aa29d103	hyperpolymath/echidna	proofs/agda/ProofComposition.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- Copyright (c) 2026 Jonathan D.A. Jewell (hyperpolymath) <j.d.a.jewell@open.ac.uk> -- -- ProofComposition.agda -- -- Proves that combining sub-proofs fr	equiv	agda	failure	6162	0.5	\N	batch-direct	2026-04-05 12:14:49.555	2026-04-05 12:14:55.726	direct:agda	\N
6008beed-0521-41ff-8aed-c8d28de01d6b	bbcffee3503c4e15268832e4da82d9cad0602498	hyperpolymath/echidna	proofs/agda/IdentityLaws.agda	-- SPDX-License-Identifier: PMPL-1.0-or-later -- IdentityLaws.agda — trivial proofs that compile cleanly against -- agda-stdlib v2.3. Exists to exercise the echidnabot agda runner -- with a known-go	equiv	agda	success	3993	0.5	\N	batch-direct	2026-04-05 12:14:55.809	2026-04-05 12:14:59.813	direct:agda	\N
7a1f0c0d-33ea-41fd-a950-29933fd629ce	ad3875a37cad6009019949aa0cc7dc59e5f1db56	hyperpolymath/echidna	proofs/agda/Basic.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Basic.agda - Simple proofs demonstrating fundamental logical principles -- -- This file co	equiv	agda	failure	71	0.5	\N	batch-direct	2026-04-05 12:16:05.152	2026-04-05 12:16:05.233	direct:agda	\N
af359827-0e90-40bb-8849-4dbdec7f4365	89398df63f94573b7195dfee40ec1eb939f0a61f	hyperpolymath/echidna	proofs/agda/List.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- List.agda - List data structure proofs -- -- This file demonstrates list operations and th	equiv	agda	failure	112	0.5	\N	batch-direct	2026-04-05 12:16:05.301	2026-04-05 12:16:05.422	direct:agda	\N
cc737722-7763-4202-9983-c6b3b3ada70e	6e2df3a7ab81721fcf7597545478b08aae82eab3	hyperpolymath/echidna	proofs/agda/Nat.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Nat.agda - Natural number proofs and arithmetic properties -- -- This file demonstrates na	equiv	agda	failure	122	0.5	\N	batch-direct	2026-04-05 12:16:05.489	2026-04-05 12:16:05.621	direct:agda	\N
4a2c2383-a05f-4442-9445-24bcb9fd7fd1	1768c2d50e85ee0cebb6492aacdd2d961bdb352d	hyperpolymath/echidna	proofs/agda/Propositional.agda	-- SPDX-FileCopyrightText: 2025 ECHIDNA Project Team -- SPDX-License-Identifier: MIT AND Palimpsest-0.6 -- -- Propositional.agda - Propositional logic proofs -- -- This file demonstrates propositional	equiv	agda	failure	91	0.5	\N	batch-direct	2026-04-05 12:16:05.690	2026-04-05 12:16:05.791	direct:agda	\N
